Boosting,DecisionTree,Knn,NeuralNet,RBF,SVM
1.297693466599484,1.3151367700089855,0.6842557809651317,1.910624684699115,2.147177187696955,1.3466600007611285
1.315073680613134,1.3905785994848432,0.6843304614501711,1.878566153373664,2.4796557568425155,1.3509912280255327
1.2604126300606495,1.382171393246678,0.6856813399588315,1.8958849010949446,3.0091687315714672,1.347329352405973
1.2905180488609398,1.4471753113736754,0.6834582820748075,1.8010221512164493,2.4226471008881525,1.3479601839136959
1.2951417966148644,1.371540017995937,0.6840720110105513,1.9306842759556297,2.2883273177575925,1.3517963112012612
1.2740151705978022,1.388378672878443,0.6849495020900365,1.8382902573165047,2.9226719210159993,1.348677879931095
