Input1,Input2,Input3,Input4,Input5,Output
414602.7112121147,-340611.4187420861,176944.59747714424,-178914.74460073825,-79698.63253914146,29.899999618530273
1443043.9496385716,-738373.5945644788,-95602.8124493996,465923.3809349095,83532.82921845088,29.899999618530273
828758.4341610533,-433211.51392316294,28105.66072700033,342747.7157397821,108725.25870006774,29.899999618530273
128784.53436599064,-422500.8786822828,160332.06177004465,-9210.58075776455,-219904.4444478572,29.899999618530273
159499.48480400018,-136880.73759868176,22171.2147074241,20846.058498622973,33488.19426435779,29.899999618530273
119478.81074575715,-64776.21033994192,54703.45561632869,19977.832127317968,21452.16192981666,29.899999618530273
32592.379295696093,-46552.061925500195,10329.537261215906,7210.69342719961,4530.108445802738,29.899999618530273
30201.55154128576,-49388.6304097614,18108.982337698537,25870.348281117473,8577.373157583472,29.899999618530273
26058.852664081343,-49313.64027511219,42035.210813230784,12045.105180036153,3024.4294749626465,29.899999618530273
29397.60416950064,-47827.34071454597,36507.40238412105,-1152.372437567154,-9257.755691234426,29.899999618530273
59545.23066173317,-155777.2184830193,173847.53354025917,-131867.02300436003,43070.25181532121,19.5
18742.371920229005,-106549.37667364148,385687.5369360322,-124953.22155124076,134981.83708834517,19.5
34916.610077283025,-9865.000909352333,202481.78574291646,-57245.64087771451,103229.57834002824,19.5
12208.696594346435,-19891.807300698536,140811.80146128786,-37532.376594831665,-24559.868824926918,19.5
15677.343751482975,-26246.664527888614,63720.785529974855,-19972.38519588074,-17177.26219421944,19.5
12251.913432971487,-8942.889362152284,61283.264196746415,-35570.4355207643,-37751.89554523251,19.5
93696.47265442074,-483815.98121560033,452531.85112241254,70827.341847972,532902.3234674813,19.5
69561.34005694516,-536261.39952188,589664.5755882711,-260532.36944761797,285727.750491018,19.5
41266.07536835207,-189324.04746424482,364711.6309019248,73749.53400945223,177987.07535558264,19.5
46744.89507773152,-392949.500724364,436368.09315413435,-1689.0451888788234,558829.5227744329,19.5
7284.474218764158,-171855.91611882905,205775.52603233545,-49188.10799478004,172071.68963988978,19.5
62187.22051546407,-366366.3850543629,137693.62723979258,-149767.83734452588,390483.6494927173,19.5
5621.550050034871,-31399.871633243554,54272.52368350543,-1921.3017189509094,12553.693479986383,19.5
69757.64793449888,-223812.29583330013,67572.90545020023,-17524.51154848741,304039.55222437537,27.5
5602.744026770349,-170919.29404261452,130294.70710350052,-29760.062278348698,100086.9579845553,27.5
191584.52786447576,-451794.85371922824,159798.9826540391,-370821.5526244412,116372.28540537298,27.5
27715.392986028706,-307384.7851462328,15776.352616729848,4504.122845913218,135638.43716326458,27.5
26183.148524651828,-116232.34208399297,29456.782984781683,-7231.441583603206,109652.71084651846,27.5
70066.84022170061,-244732.12797482606,222177.36295646848,-253986.1197703059,407502.0311425751,27.5
61625.6862850265,-28658.251410971745,111461.57622949415,-68447.03482840648,157899.81764283142,27.5
17348.135151929615,-132981.69404148884,144906.58365839339,-60631.67859762983,84941.48477533675,27.5
66040.30496245105,-250909.62895208847,-61201.03230830664,-385653.3121462081,609462.8462610564,27.5
55528.0081724867,-418638.72664541315,200101.39522696257,96047.82098907862,230574.510934127,27.5
29361.14315411545,-61338.796029856494,86513.36943698951,-6039.5917708282295,119109.50729923924,27.5
35055.74329349698,-294828.98432116414,225011.6383708628,34217.38813445679,219645.7696155208,18.100000381469727
46152.017146465165,-353728.1889185319,170754.56034805358,15977.371659547309,125646.48259155497,18.100000381469727
42460.67496205434,-190337.69929390957,228645.60890709568,-41813.52749982586,177254.72653541635,18.100000381469727
56194.04780431219,-157368.6725602628,108071.89317867016,-196973.71895276094,198362.66716761925,18.100000381469727
67131.50737563014,-582275.5393791702,251848.9121250894,-15288.8892037291,351639.76327635517,18.100000381469727
23265.30417006049,-216772.21661402486,18386.01382567226,-123609.85394446323,140425.07265876976,18.100000381469727
89364.4778189526,-633129.1878861239,422511.3457134638,69357.28493454233,445965.9400242256,18.100000381469727
23000.607212608746,-418038.2902781876,335757.25845998747,-43225.40116140745,281397.4898134659,18.100000381469727
15185.149520795585,-209678.52006023232,255558.32644367474,-100163.99578926801,132722.17863908582,18.100000381469727
55043.05824725272,-619363.7980626627,48936.28707673401,35464.50160102053,397192.60308034386,18.100000381469727
88935.92848609279,-173310.41248231672,274548.2428636976,5462.070976448915,323354.44808305893,18.100000381469727
47095.06277883982,-153321.167959995,32003.411081136648,-47807.76221687605,56504.257388340775,18.100000381469727
74434.11782237559,986.8852879575716,128360.42207740035,-69070.82081956512,294259.40594602784,25.209999084472656
7850.368848713002,-27947.568451181545,32622.36050357624,-51169.23610823681,112212.79667223644,25.209999084472656
41248.17039434242,-12584.503013238662,82507.65291385858,17779.62464345602,119518.75420339867,25.209999084472656
14146.231059264537,-26489.414066629055,70490.95358942283,-34685.570857325074,65556.06956908859,25.209999084472656
62907.21991021547,-16382.792953700467,104510.75773912825,97193.68764488483,283184.88177988044,25.209999084472656
24129.786885703466,-53880.1940168883,67418.01937021568,-48551.30808587394,120369.32490569368,25.209999084472656
16444.141566799728,-37275.08283491202,71710.09593741011,-29562.797342992017,69440.59107759097,25.209999084472656
19831.12301810543,-44236.56602124366,69193.7927523833,-18862.24735728427,40667.13867434076,25.209999084472656
24867.742021525984,-2969.8235539353614,121361.12729206428,111278.55577790078,141749.51364934494,25.209999084472656
11102.246280539415,-24509.156091450983,38335.701977059245,-13565.027051425212,14122.183131489186,25.209999084472656
69074.8064897312,-114864.79034614109,-55104.00141041176,203013.56410715167,401303.2621488952,24.700000762939453
23409.611254911582,-74033.25020578834,-37134.967299257434,-34048.09120862592,168138.9781521059,24.700000762939453
115991.43629940168,-138597.77828125004,223156.70451597238,21219.67441107797,195091.10953317172,24.700000762939453
20211.793011015645,-73231.39057073448,-59646.106459743736,-53860.16680387412,188685.24079865948,24.700000762939453
6692.466914811114,-36516.75250641178,9564.661818138271,-29107.701595220708,93758.32569347872,24.700000762939453
32779.18812526029,-107412.05784433412,-49897.064293919495,-74317.84844346608,262564.88147792156,24.700000762939453
56427.202871203386,-99041.77242050106,45627.53808069046,-36644.06468268179,9983.48445306697,24.700000762939453
20354.302419104268,-82937.97491323293,-6613.742607483057,-103857.41248120942,989.136703562935,33.400001525878906
16113.07240174568,-34217.49109602833,10513.347317075455,-22477.60298687776,-28418.862702376842,33.400001525878906
13943.147357067823,-25678.710832815388,5964.5898999934525,-1269.318417903795,-22541.48568876028,33.400001525878906
36372.0974182881,-85576.66883295844,4083.7973387685593,-128209.1985748874,11695.21164072736,33.400001525878906
6829.850889705981,-31507.24126279808,5755.505826327438,-13867.748538796963,-27622.252838409957,33.400001525878906
36981.41152920011,-85683.6872537422,28634.058856287837,-104196.63154041384,-19255.407582274118,33.400001525878906
17707.62183884718,-44939.95062235769,26092.277772119844,-7085.342983415728,-28146.196035764402,33.400001525878906
7271.250271084167,-16684.56293319173,7591.914272175521,-16401.331073385438,-33731.45364612535,33.400001525878906
101270.36271660986,-50669.35087583883,30077.692167007543,-45576.45446846085,59042.14832318319,33.400001525878906
14615.45717063497,-77125.15027369637,25100.860833105355,-74247.63221821349,-15285.426880915817,33.400001525878906
9198.027768750037,-38455.1028628446,-1662.2614277846565,-150235.10466018948,81745.29683627491,33.400001525878906
23326.1548010904,-39068.31262502313,-7048.141043029097,-18033.97548056418,-10490.974768326063,33.400001525878906
23117.61934942829,-119223.88009440804,167476.5390676515,-152196.22676438378,334007.896237132,18.899999618530273
16612.461368651897,-58628.56391938519,40828.458539423526,-7248.020173031391,115118.16851778729,18.899999618530273
62990.78397947397,-373313.0692751367,175591.83392410123,-142186.285685175,561068.1419556554,18.899999618530273
25889.3898529607,-151907.6095107906,48597.75446807199,-39060.60066618072,251533.5534347971,18.899999618530273
37316.87466519281,-376452.1059503262,217110.71970680536,-37362.50470192764,284911.0685187244,18.899999618530273
41079.789597796705,-131362.39825519666,160921.70487281034,-25021.1690462413,68461.92996578246,18.899999618530273
28595.429509223562,-882817.0048158868,197116.1328907808,85501.7833716465,644289.6266923784,18.899999618530273
45845.37470697856,-244130.1064721714,84660.99147532984,-18665.482116476513,194255.19670549026,18.899999618530273
69312.27070158205,-754561.9405646084,774196.6379731204,-391361.73775440676,1072119.0616157784,18.899999618530273
19882.167092013322,-210225.04106743864,180657.23553020708,-37157.932209147875,326108.7572690025,18.899999618530273
43900.997175787255,-443727.6072819639,249016.93945449687,17228.00679553907,363668.08649258997,18.899999618530273
12242.811889813936,-78338.66980847942,40068.54650550423,-1211.6760708267445,78245.5532828785,18.899999618530273
10582.908499897401,-32426.960589181344,41684.519005501155,-17620.015426740585,15756.015744126062,18.899999618530273
11036.379182491153,-22407.28526204896,36736.35638202237,-3411.303484872582,464.56615952801104,18.899999618530273
35644.88911578734,-125832.0737937594,-7816.336624906131,-257957.095990425,360707.4048097112,26.649999618530273
11466.749631236982,-75431.6466717337,22340.46424417398,-179221.907982391,281508.5710546964,26.649999618530273
19941.23440964892,-61154.13731621496,68628.62141850499,-287405.35313865216,314293.9877391522,26.649999618530273
4452.78072568249,-61255.72636414185,24763.648525083143,-127998.13453699953,232545.7081926244,26.649999618530273
21816.10992521715,37237.644858836116,32316.920843317555,-93989.01773504425,150214.5261702555,26.649999618530273
29559.172560585346,-198448.58822924367,64352.55254698796,-231252.37883412046,270122.26974616025,26.649999618530273
57153.3932383058,-233492.917308974,20172.58800336873,-345137.34981846984,325440.2209013051,26.649999618530273
18944.995752162875,-37841.72860958995,-5556.023037988853,-148686.90199871184,241528.61539933606,26.649999618530273
11218.50675508955,-15230.004042686369,11747.381304613198,-61175.96022053128,117191.32122679765,26.649999618530273
79186.3943740761,71716.43574919114,585093.0517256138,-631464.1425920586,142060.34718021835,20.75
12509.949140513863,10847.509969451261,48963.2367719479,-47441.02305628668,-38285.15151443043,20.75
14081.700314176107,-3326.701507640346,29916.683372050014,-26035.43994720924,-24637.457432375573,20.75
80587.41161438884,-285751.674825236,218329.33247211145,-277923.3940372971,-225523.5337310264,20.75
23611.989042906152,12431.33238998209,75458.58237590392,-82892.33161556558,-51297.098022559985,20.75
15769.681483692904,-16168.762148683276,28236.186771707497,-11104.692452840458,-16020.611056003741,20.75
12815.85049026421,-9469.271795379746,26124.610120459594,-25796.17813594825,-26950.06517569859,20.75
16315.30844030831,-8196.411019580393,97246.25369309945,-200373.84317459207,-45723.07293776738,20.75
18705.884403731703,-24521.906870754454,52937.51832277984,-48544.38286721178,-52679.115969222315,20.75
10328.901111642557,-756.3195702709492,41278.445268239826,-40464.54030940991,-43273.0905289481,20.75
12767.896310406475,81112.72443939396,315549.79939743504,-577586.7758253851,-12425.135016357963,20.75
9460.108987055375,2209.0949931058403,65190.8947754696,-59678.05831957262,-50150.25874652377,20.75
10415.896557343705,-164689.972669617,-272229.70006799034,-316931.42146448564,503690.29444666894,27.399999618530273
16238.895395561676,-118829.93491401721,-85298.11766777991,15532.164134903798,72371.00848143968,27.399999618530273
24793.423632277652,-103132.72613348078,-58059.19087718948,20309.399184780217,42151.63687690035,27.399999618530273
16570.125756010188,-205664.5765987518,-97788.66207294763,-76302.4486787213,200047.87373733698,27.399999618530273
26385.32667535995,-184780.06496552736,-83024.09109797464,4126.786572941047,89345.49217798687,27.399999618530273
27630.90069985415,-239902.88525696032,-147070.1574639346,19632.965425931005,190136.42488864856,27.399999618530273
25997.951294871025,-551296.3661945814,-380097.6552305282,1487.6166741480483,460103.2510668668,27.399999618530273
23169.063353805486,-225148.31253302915,-42973.40534562996,-14271.784743840106,237308.4100648611,27.399999618530273
30291.59360971093,-115579.29167948729,-58765.71692724337,72460.91358818085,102947.57872100922,27.399999618530273
103812.86476969003,-182278.5612082449,52116.08221545982,-55966.02827952415,90191.26911851899,27.399999618530273
52358.135967195885,-215328.047387459,-86159.17783650212,30836.726705805802,171926.74938345895,27.399999618530273
12808.100049145403,-130633.93349835149,-42403.299075343886,28325.543412093335,72964.94476467557,27.399999618530273
8088.925654113967,-85019.17787809175,-8907.137192635946,8157.032598700457,51554.3854173521,27.399999618530273
15965.271018456246,-68548.8517074372,13739.264295227782,-10258.930827330974,21203.408845568614,27.399999618530273
10556.558221696152,-83825.64313929774,-22277.77482965664,19516.17243896661,-42614.86070672683,34.599998474121094
40282.49870308114,-91264.04874866262,41109.6700574371,-21403.805950205908,-69920.57420561263,34.599998474121094
8511.833761884254,-102671.42977874646,15885.376238659162,15331.401838789887,-65200.80311085764,34.599998474121094
18246.019737225008,-69640.3155132226,12814.167504792586,13761.234733460777,-71712.8678833529,34.599998474121094
23868.20764378007,-90152.84274604313,426.6883903053076,35340.84733294924,-57382.34947846862,34.599998474121094
22830.39409150439,-134530.80102253341,169.59720799342796,-41756.855402627705,-73556.66402393338,34.599998474121094
19911.476751161295,-62013.251516040225,5779.655141900047,-15643.475784069891,-45989.82549935497,34.599998474121094
9176.366734333078,-58082.619203438066,1595.63411700417,25085.211766940713,-46954.20209246906,34.599998474121094
34712.63963307822,-68197.90837283134,27930.3549577314,14383.306938220852,-26810.15349780392,34.599998474121094
18241.18569052135,-70592.48349178884,-2433.0868784472104,-7624.842354556396,-26089.331223205107,34.599998474121094
11887.40894714564,-92619.45529333384,25682.582715217908,-4284.747510568185,-33367.66261976694,34.599998474121094
32700.031724166525,-121594.70785913419,-864.5025465243948,-20937.67004661168,-4996.016332831773,34.599998474121094
65804.41145888137,-117607.01910210225,31175.553192727293,-98396.6510034366,20209.473314012575,34.599998474121094
29186.106401405337,-143487.65351855473,137957.45891392784,-59007.79883031193,22404.19366398257,34.599998474121094
44162.933759779284,-269829.20501704025,162833.94225128242,99585.03918786776,395961.61254161247,21.5
30037.743452713294,-60961.208589552065,131417.05042791553,16108.993570217706,145250.8780337723,21.5
5421.2901845841225,-16839.370646369356,87501.72732501333,-1871.988191994795,56934.75556870515,21.5
14317.060887827813,-33322.05585440626,22028.074295195478,-2148.9709988955124,10173.36147154934,21.5
66531.58175043092,-468432.49052363297,438403.8190708207,-158952.9115233744,964074.6144322437,21.5
24018.171596217242,-178149.93178765668,3910.4430184188045,574.1286674069618,424622.0576522739,21.5
135054.5433031762,-264844.47074460954,408181.46196517977,-485054.1923019771,1233718.0895745088,21.5
46580.192025834695,-155229.1994306074,156277.55214883006,34166.4562432277,290916.7457513586,21.5
28135.997885130753,-118006.02046068577,225624.3141119421,4524.95124931655,320774.5150842264,21.5
25433.42376349944,-71744.33524649235,65973.07984826242,12316.01846863857,104308.53539256823,21.5
15362.266604386337,-23946.164750978158,16961.047155837936,-15570.93348860707,4919.6402196070485,21.5
11062.686917568251,-31996.476329337365,32981.54264092543,4873.855664340044,12009.078584887728,21.5
390149.545209252,-83399.33988214619,74331.24950255445,-26276.789462557757,115913.04265220778,29.5
140530.21492670604,-46013.8564344886,23122.60792043963,-43053.12554936038,-805.8208340825081,29.5
100591.56700415832,-25145.107641111263,-1565.776441267482,-22966.973882415998,-696.2112179739629,29.5
254496.09022326214,-247527.641877415,4343.639533285886,9116.539345709187,11641.890959589007,29.5
303925.29126658075,-10233.367436225477,-14781.964116910322,-25440.351500232162,31811.387742598923,29.5
185810.93503901587,-13470.573955165562,-12529.95284563836,-18110.96326066163,10083.99719987722,29.5
113265.22135054706,-26014.10788435905,2453.557946896554,-26060.572143376314,-1619.3179221997923,29.5
505625.2253526345,-67287.09412084067,61389.44594661028,-140586.64345445065,60091.90997019168,29.5
135416.11274771488,-33678.93425168771,-4671.594719777377,-31461.045028632685,-40278.97430560433,29.5
405933.9135513862,-31814.913410697176,41068.91827936766,-110280.52154702222,69501.41224045776,29.5
117066.9974614078,-4410.802289313542,-18049.95190868301,-32309.9622560277,10162.457497573976,29.5
174566.3712618485,-27213.868253371413,439063.5329816014,-748957.2802276321,214672.4607828828,20.100000381469727
21395.76337355272,-81374.42604625781,196094.6604515435,-232548.4282798791,-36490.7371351447,20.100000381469727
15672.860897873217,-89941.53866581366,124379.00534430677,-88227.55260433776,-5915.296455125623,20.100000381469727
58325.51082612122,-27256.700346719583,374447.8029188074,-719748.2401240027,138161.96161316766,20.100000381469727
24078.203068736715,-73347.43051579593,156834.89678947246,-107296.5634135253,41408.4162413014,20.100000381469727
21876.49213500732,-63233.187099653296,123667.41327865871,-84969.43617524371,-34026.00996750787,20.100000381469727
11891.508298659424,-68926.12676278908,60589.65458645356,-66703.32120429953,-8820.482964021257,20.100000381469727
26466.78261097836,-188621.9975457923,280805.5713256398,-534445.5463774584,246950.45660696502,20.100000381469727
19891.71077184328,-35021.602345329644,108955.6171030529,-183095.93906694214,-65488.96845253371,20.100000381469727
135205.8484729727,-95790.50397835491,-160603.42914152326,-458087.23493868124,145527.98684870452,20.100000381469727
18333.696329055907,-293403.33008180466,54941.65977110526,-225791.01119257062,636398.5337156027,18.799999237060547
44197.59623696308,-82979.72264122206,29776.5207114749,-99566.03684732664,306960.6279247053,18.799999237060547
33141.32692744341,-70048.70631507222,22248.51622362097,-73842.03624827831,226464.85981552475,18.799999237060547
222389.108072494,-52121.276650881045,607086.504382005,-218946.67031570032,916166.6127971672,18.799999237060547
87294.21949905535,-363475.63737361203,152927.0683911157,-299091.96681389585,1000759.7209485346,18.799999237060547
123935.78813041915,-224499.3333875404,51989.70647174388,-231889.3250091162,895776.298500256,18.799999237060547
71132.34392238538,-597991.458985801,225047.96928623485,18506.44602890137,443129.770165122,18.799999237060547
75343.23005867288,-364126.82455605204,136797.29301718812,-51970.855242368154,486650.23022855766,18.799999237060547
38646.64111161594,-142109.96544499818,45364.50949983518,-122864.90146227961,398121.4638040556,18.799999237060547
216389.82821127464,-244932.6673215956,213052.07930503474,-112774.6479889372,764026.1945438619,18.799999237060547
20298.77513454519,-23416.768069859594,4749.829426261189,-13628.564824062269,47875.15484272627,18.799999237060547
111391.78859798535,-189381.86472597433,95206.70334783178,-19082.534240590667,-56535.06880877161,18.799999237060547
59904.829126878314,-250675.11007133103,58203.04077168415,-170451.05744191943,203667.78338028083,22.0
11925.663298403679,-64977.72556141841,34891.36886205922,2148.780242811719,73186.06813234453,22.0
6713.377346947094,-34178.790095931836,24653.238457699703,-8551.091327328297,-897.1173881275196,22.0
74284.7213207991,-378729.93718339293,156548.306361134,-56119.16436714941,290124.36000529415,22.0
46963.23182891201,-153631.09668204185,108767.14856014703,-57513.85596192225,224983.14418042693,22.0
15433.415070453811,-88492.0068991133,93958.96878424696,34123.0192076758,185441.65080855906,22.0
19989.41098208196,-40184.546237192895,18125.258692385632,-46506.29163910551,76121.28259174377,22.0
9801.697631991245,-25348.303467166705,33203.03495865174,783.4819709544461,48197.37219543878,22.0
26956.210479902038,-139663.7528659615,89946.57642709567,-351294.508570128,430240.6382564633,24.399999618530273
65189.56342744484,-12970.71226797347,-183460.9495583268,-371190.5651930988,410162.930259375,24.399999618530273
28672.535891867996,-18542.43115921244,92788.12026390318,-97864.41123923652,202703.08593303457,24.399999618530273
12362.731974308768,-56285.779936570434,118299.91829156822,-31195.482629960774,106785.06313736658,24.399999618530273
160845.96970837325,117854.46305548346,335025.4747108092,51344.6492623535,596515.8567059282,24.399999618530273
80048.77662389747,-50108.953938964405,152191.01977345176,-136859.92038236826,455472.0458426775,24.399999618530273
252811.67075375587,-284176.9044711563,92508.45450948073,-241415.13125857484,313822.8950082869,24.399999618530273
53049.52785537448,76061.88883308359,-55430.367130015446,-213322.88225003768,345949.1647588021,24.399999618530273
11691.43269757275,-6812.809366305523,67522.74498985193,-15379.562759216456,56699.22800386605,24.399999618530273
11268.331480105951,-58449.5125029437,32521.426912322757,8743.055593096868,-3471.960340022037,32.54999923706055
8000.553453065028,-45713.64472145007,13362.923877476074,762.8419039197655,-14245.185145808497,32.54999923706055
7942.1201174095595,-26697.430753629724,38422.51189409191,7677.417242129788,-8742.71064774343,32.54999923706055
11691.175319276459,-59041.402360761356,27211.730770315415,14634.869037198358,-10455.55334353971,32.54999923706055
110260.76219180737,-54052.91273464017,27285.74458318439,69530.85739846596,4328.7220803151295,32.54999923706055
18927.57123887496,-40109.990926557824,19942.31465641401,-4573.874417838001,-10264.007699517317,32.54999923706055
4914.641288411221,-50907.54639356842,29465.301931571747,3466.2787979278205,-25134.86206822034,32.54999923706055
20524.10206946392,-46514.65313309231,19448.275755614028,2115.6943816324815,-17938.378132781167,32.54999923706055
39959.90034976993,-101112.59045782757,18431.24356252075,-8695.75846802982,-21317.756783153083,32.54999923706055
20158.53975917838,-85119.31545068162,33043.09869174065,12895.288788758413,-39584.95511647202,32.54999923706055
6378.797625539443,-46831.124590919164,19963.20960699161,-7749.356166681289,-16966.853334496496,32.54999923706055
48285.81342443799,-75731.93968208267,60555.66888929635,-35878.83233054713,-35287.73752678638,36.599998474121094
33781.51192049413,-115682.12969381803,91615.69394545199,-54046.89656534336,-229735.04690633662,36.599998474121094
19288.01993087493,-80978.86949896373,66582.07334249692,46652.11066992147,-83829.44751998418,36.599998474121094
54017.93931062346,-266016.22791184386,228232.51273566228,6408.648690375193,-349152.1834001513,36.599998474121094
5037.910293293201,-64499.94697878087,115836.62797570376,61187.64019903531,-153247.26574660145,36.599998474121094
19688.56798885177,-65749.37924624511,65576.53955924415,86165.08153308889,-79243.282659036,36.599998474121094
33364.47588687726,-51359.7929724925,76070.3632576484,59196.91998202671,-67459.36435073218,36.599998474121094
12766.003815574444,-23541.763073387236,28774.574272533737,26109.62501750288,-25192.127606162932,36.599998474121094
11779.111008909917,-26096.61039597516,36969.90521673999,24352.550949806766,-27758.878590433425,36.599998474121094
85529.77043876353,-116670.49544491779,19275.759784882142,-111877.69262355358,-16267.460545185972,36.599998474121094
138084.82915983428,-114340.68871912078,539902.670832935,-417895.36358325667,684865.2234091307,22.75
82720.36977081772,-239079.19129942713,46054.35044492941,-150084.60273542345,279743.84556946455,22.75
47818.1203586856,-137180.980360907,1351.2741699268595,-106107.07443227567,255247.6185988128,22.75
89581.29874338284,18454.292096587906,554917.1001480344,-184301.68910206124,369277.3576426006,22.75
55402.4177855502,-183971.2000184304,137847.6362402435,-190564.97698520057,476760.6917659076,22.75
73169.15453223322,-169676.80677244416,7996.969094233529,-141892.0673035615,234618.72931989518,22.75
64594.00864874671,-330100.8284892683,346088.4221647088,-342963.1734881496,750088.1242609593,22.75
30432.393930488637,-217597.94052037236,244700.73819041695,-77323.68593757544,450694.98779515276,22.75
17676.02209681061,-76776.86287049728,144013.25946201896,24334.004570781624,157633.93063625036,22.75
13088.043120602975,-34794.63415963272,58125.29462033462,8087.675965825821,100439.82026682334,22.75
4525.8860278699885,-27429.837964209008,26919.36128934157,-6473.282900837773,61663.37798137475,22.75
15691.56036869896,-34094.160541882025,51225.4418002179,15821.748637183686,23285.040566094944,22.75
17166.28132508063,-23345.30301256931,38175.678565974114,-8879.563789370202,17652.907738561982,22.75
16172.053731199665,-60203.888419066294,35412.32451570087,26152.858205713015,-42332.32343890566,34.79999923706055
16962.736207743055,-5087.014861682521,19817.272512738527,26660.434227601618,-8379.851780763987,34.79999923706055
11513.35585047686,-45390.601061480294,46167.17943388545,-1898.5814457080176,-27899.725578274305,34.79999923706055
12071.82271018729,-18227.631947976453,25781.642101145255,14766.522965575368,-29413.371089947148,34.79999923706055
19012.76053078105,-35675.5288731768,33282.58674624889,30359.213029831557,-48896.3653386263,34.79999923706055
12724.849345539438,-46188.02035971574,32220.676603997796,14575.213231982496,-39933.476776284304,34.79999923706055
13005.874163843451,-59638.96917405138,-1344.7911337169219,-30963.585631293474,-63257.75427528881,34.79999923706055
7936.102984097395,-54425.533954424194,28854.40230635536,10396.56587254795,-21468.994511669076,34.79999923706055
12387.433068723596,-33234.94621709184,25492.438692908698,4240.901027613996,-6032.898251345891,34.79999923706055
29841.312010605558,-51006.11219119904,15213.23896411689,4892.433933045859,-23604.164185224152,34.79999923706055
17145.869876523666,-72246.8481088105,55010.28990490078,25510.9873009848,-5495.814189241017,34.79999923706055
30565.087459313985,-48764.07206323597,-46614.54511916424,17137.364175396313,21086.814570528604,28.450000762939453
26910.48464096913,-41027.396968922614,15696.066436024794,21697.57611883075,21052.38204273673,28.450000762939453
12929.344744192953,-32318.49608391865,-16893.03288306083,-335.41361572179835,29244.725748776735,28.450000762939453
80789.2061657062,-143063.39367027805,90484.97728905779,62633.341558589644,189628.97107497868,28.450000762939453
56847.93831555291,-108757.83254509832,-43387.98700414412,-1004.3397673644205,63439.41190357169,28.450000762939453
63943.039187965354,-299626.5867015377,333982.62219553086,-42132.95007946732,247971.84682926885,28.450000762939453
107436.6694414067,-100277.43207401448,-39652.3816253198,-2280.574144848327,157507.02553289226,28.450000762939453
152962.64075534773,-226009.1297898434,291043.5669186546,-4334.577577073529,158018.2191845793,28.450000762939453
5519.9308443374775,-47220.99880037002,19596.867576309294,-765.0542639220452,55335.43192888837,28.450000762939453
116445.69281793352,-412884.6906443436,165152.97055463286,22911.081790893597,-75409.71831445715,28.450000762939453
92902.69776341517,-239230.75550864587,162843.44830374222,-74786.59200342924,116820.88636152954,28.450000762939453
37635.986027592975,-274917.0873852934,-5528.361034111861,29333.74235950966,-56486.84386834469,28.450000762939453
42936.32316713919,-116010.12037585382,-120954.62334167959,35816.856692611924,-23274.519260920562,28.450000762939453
29988.699412886057,-75300.36281413356,-100604.75114565044,43134.633615081286,-26731.805972124126,28.450000762939453
10506.874470009774,-44080.99119736264,-38992.75293645699,32428.051708660165,-9085.639872303902,28.450000762939453
29853.53962729838,90217.25045591945,285308.40951187484,-203248.45965942915,105573.01143665962,22.000999450683594
20296.65265663907,-40361.90597554425,12945.355678039685,-54238.40077279092,69575.28729658203,22.000999450683594
117136.49057251486,-14854.3813518923,426596.25493396894,-360424.10353403736,634602.3001416847,22.000999450683594
118427.12914264135,-128228.92941057084,42681.075068352045,-312930.0961146656,342618.10648106155,22.000999450683594
47617.02382124856,-33408.540007220785,149521.03752270114,-145196.4026779198,9114.701232574946,22.000999450683594
17386.48331096842,-12184.355984126296,178444.9334153517,-93542.63476132332,-85313.89565732385,22.000999450683594
2378.501727251907,6280.052247639656,91793.13882616398,-67268.72610832425,-16160.938486219686,22.000999450683594
7460.946806347525,-11428.474310675954,54571.415590916346,-27332.923106834412,-7903.9480630934895,22.000999450683594
15099.401397827487,-36623.125608043185,100413.75268248987,-98423.11820805019,147158.3137536242,22.000999450683594
70238.43066200956,-115925.31772462802,138187.21091580807,-200617.52853448578,242054.68305369254,22.000999450683594
37920.6852685332,-53729.01896528597,34222.02474748917,-47830.569661598165,24633.654541354925,22.000999450683594
17293.106935184896,-39540.651272297466,59059.68038873813,6751.133144078197,15501.39691754894,22.000999450683594
155160.5765442793,-452070.02366961946,215010.3200973515,-401120.30450597976,70197.11172977737,23.5
22661.4439079353,-152000.74447462792,281196.2683660559,-117961.68918983826,44759.348040621975,23.5
6049.91501150191,-103193.0070075497,202045.171982797,-91229.18501704631,-1748.4944323211732,23.5
14095.66204276522,-53212.212476826164,97871.14899488066,-54388.38334417033,-1152.3740083750797,23.5
58753.464159190786,-99933.63353150876,108617.11255656497,-117807.34323105069,-52152.01912224282,23.5
162418.4396140382,-172702.65939275298,634818.5715614985,-628360.0071816865,255170.66903954922,23.5
29974.32304994135,-236494.33907588822,453982.0996856523,-351304.1158997534,213579.47727620116,23.5
88656.74844111704,-1256266.86725148,1417030.0153054995,-1277184.2834313062,740688.1924615246,23.5
67892.22171096544,-990322.221511905,842600.7785639305,-500464.3078624283,620284.7779289064,23.5
142093.71489700244,-897674.6784273927,1470482.4481482427,-682748.358806039,516405.3252655955,23.5
67078.3998223319,-600435.0529861099,865817.4859855751,-399821.6947161839,228918.32394599877,23.5
51929.39616085992,-451325.7733362358,631231.2608365598,-251262.87398005766,225974.05326534162,23.5
40500.024351956876,-259050.63211622773,322893.4503848721,-141132.79392962327,87885.37482667803,23.5
52426.89624930134,-218047.9366913285,253354.87271706393,-82992.29844229904,97550.72280759316,23.5
